objectid,apn,locapn,genplan,zoning,gacres,locacres,allowden,allowhigh,relcapcty,sitetype,pdaparcel,existuse,Shape__Are,Shape__Len,geometry
67081,0506/026,0506/026,Marina,NC-3,0.04,0.03953573901,50.587140898,51,2.0,Underutilized,,Commercial,1.6369995e-08,0.00055290108704,"POLYGON ((-122.430582615 37.8002149100001, -122.430668262 37.800204002, -122.43070591 37.8003904190001, -122.430620243 37.8004011880001, -122.430582615 37.8002149100001))"
67082,0507/024,0507/024,Marina,NC-3,0.04,0.04003516997,49.956076161,50,2.0,Underutilized,,Office Bld,1.657645e-08,0.000558223332694,"POLYGON ((-122.432312875 37.799994531, -122.43239831 37.7999836500001, -122.432436527 37.800172881, -122.432351065 37.800183625, -122.432312875 37.799994531))"
67083,0507/028,0507/028,Marina,NC-3,0.061,0.06140981906,32.568081631,33,2.0,Underutilized,,Flats+duplex,2.5427198e-08,0.000764290279258,"POLYGON ((-122.431865168 37.799947253, -122.431950601 37.7999363700001, -122.432009215 37.8002265980001, -122.431923753 37.8002373410001, -122.431865168 37.799947253))"
67084,0507/029,0507/029,Marina,NC-3,0.061,0.06138066496,32.583550556,33,2.0,Underutilized,,Flats+duplex,2.5414465e-08,0.000764007321345,"POLYGON ((-122.431779733 37.7999581340001, -122.431865168 37.799947253, -122.431923753 37.8002373410001, -122.431838291 37.800248083, -122.431779733 37.7999581340001))"
67085,0507/031,0507/031,Marina,NC-3,0.061,0.06132167631,48.922341666,49,3.0,Underutilized,,Dwelling,2.5390818e-08,0.000763438567327,"POLYGON ((-122.431608866 37.7999798970001, -122.431694299 37.799969016, -122.431752828 37.8002588260001, -122.431667365 37.800269568, -122.431608866 37.7999798970001))"
67536,0113/011,0113/011,Northeast,RH-3,0.072,0.0723856049,41.444704427,41,3.0,Vacant,Y,Vacant,2.9971943e-08,0.000696426605654,"POLYGON ((-122.403224283 37.8003246930001, -122.403381212 37.80030572, -122.403418093 37.80049225, -122.403261163 37.8005112230001, -122.403224283 37.8003246930001))"
67537,0113/029,0113/029,Northeast,RH-3,0.048,0.04818874156,62.255205318,62,3.0,Vacant,Y,Vacant,1.995295e-08,0.000758524276507,"POLYGON ((-122.403104449 37.8005301700001, -122.403182807 37.800520697, -122.403261163 37.8005112230001, -122.403418093 37.80049225, -122.403430377 37.8005543830001, -122.403116734 37.8005923010001, -122.403104449 37.8005301700001))"
67538,0113/040,0113/040,Northeast,RH-3,0.289,0.28914380915,3.4584866366,3,1.0,Vacant,Y,Vacant,1.19723154e-07,0.001643758630113,"POLYGON ((-122.402803068 37.8006302220001, -122.403116734 37.8005923010001, -122.403430377 37.8005543830001, -122.403467229 37.800740777, -122.403153575 37.800778698, -122.40283992 37.8008166170001, -122.402803068 37.8006302220001))"
67539,0113/041,0113/041,Northeast,C-2,0.183,0.1835565191,10.895826582,11,2.0,Vacant,Y,Vacant,7.600238e-08,0.001152246837549,"POLYGON ((-122.402864488 37.800940881, -122.403178153 37.80090296, -122.403232321 37.8008964110001, -122.403271964 37.801096914, -122.402904642 37.801143976, -122.402864488 37.800940881))"
67540,0113/063,0113/063,Northeast,RH-3,0.096,0.09638258903,41.501271548,42,4.0,Vacant,Y,Vacant,3.9907718e-08,0.000885226428023,"POLYGON ((-122.40283992 37.8008166170001, -122.403153575 37.800778698, -122.403178153 37.80090296, -122.402864488 37.800940881, -122.40283992 37.8008166170001))"
67541,0117/006,0117/006,Northeast,NC,0.087,0.0868062891,,0,7.0,Underutilized,Y,Misc/unknown,3.5942776e-08,0.000950034860514,"POLYGON ((-122.409804777 37.7995103310001, -122.409898734 37.799498257, -122.409972573 37.799871308, -122.409944557 37.799874908, -122.409878616 37.799883381, -122.409804777 37.7995103310001))"
67543,0119/017,0119/017,Northeast,RM-2,0.072,0.07182191988,55.693303752,56,4.0,Underutilized,Y,Dwelling,2.9738203e-08,0.000917624658054,"POLYGON ((-122.41314261 37.7990950070001, -122.413220792 37.799085055, -122.413296172 37.7994579080001, -122.413218841 37.7994677520001, -122.41314261 37.7990950070001))"
67544,7044A/001,7044A/001,"South Central, Other",NC-2,0.174,0.17403559717,51.713558296,52,9.0,Underutilized,Y,Gas Station,7.1976956e-08,0.001097217879139,"POLYGON ((-122.444055621 37.713458969, -122.444311831 37.713664549, -122.444302394 37.7136719390001, -122.444128963 37.713807784, -122.443888775 37.7136152850001, -122.444055621 37.713458969))"
67545,0125/090,0125/090,Northeast,RH-3,0.135,0.13547420932,29.52591508,30,4.0,Underutilized,Y,Dwelling,5.6092631e-08,0.001446504787897,"POLYGON ((-122.417744232 37.7980396940001, -122.417703818 37.79783623, -122.417820024 37.7978215210001, -122.417833496 37.7978893430001, -122.417952265 37.7978743100001, -122.417959 37.7979082200001, -122.418033567 37.7982836140001, -122.417978862 37.798290439, -122.417924522 37.7980168730001, -122.417744232 37.7980396940001))"
67591,1214/017,1214/017,Western Addition,RM-2,2.25,2.25116400021,72.40698589,72,163.0,Underutilized,,Public Prop,9.31770501e-07,0.004239573151876,"POLYGON ((-122.439374505 37.7736751690001, -122.439279078 37.7732060760001, -122.439620642 37.7731622960001, -122.439606851 37.773094515, -122.439593063 37.773026735, -122.439591877 37.773020909, -122.439580102 37.7729630210001, -122.440596411 37.772832749, -122.440745384 37.7735689990001, -122.439729859 37.77369917, -122.43971607 37.7736313890001, -122.439374505 37.7736751690001))"
67607,1214/007,1214/007,Western Addition,RM-2,0.057,0.05739214867,69.695944354,70,4.0,Vacant,,Vacant,2.3755092e-08,0.000827052591143,"POLYGON ((-122.43926529 37.773138295, -122.439606851 37.773094515, -122.439620642 37.7731622960001, -122.439279078 37.7732060760001, -122.43926529 37.773138295))"
67608,1214/008,1214/008,Western Addition,RM-2,0.057,0.05739195203,52.27213736,52,3.0,Underutilized,,Flat+store,2.3754637e-08,0.000827048248718,"POLYGON ((-122.439251501 37.773070515, -122.439448753 37.7730452320001, -122.439593063 37.773026735, -122.439606851 37.773094515, -122.43926529 37.773138295, -122.439251501 37.773070515))"
67609,1215/012,1215/012,Western Addition,NC-2,0.155,0.15555483829,51.428808565,51,8.0,Underutilized,,Church,6.4384949e-08,0.001094252290526,"POLYGON ((-122.438288859 37.773506861, -122.438374249 37.773495917, -122.438459639 37.7734849730001, -122.438534381 37.7738523960001, -122.438363598 37.773874284, -122.438288859 37.773506861))"
67610,1215/015,1215/015,Western Addition,NC-2,0.33,0.33055378577,51.428846778,51,17.0,Underutilized,,Gas Station,1.36819381e-07,0.00148165815937,"POLYGON ((-122.437669773 37.773586204, -122.438032684 37.773539693, -122.438107424 37.773907116, -122.437744509 37.7739536280001, -122.437669773 37.773586204))"
67611,1215/016,1215/016,Western Addition,NC-2,0.468,0.4683194296,53.382367718,53,25.0,Underutilized,,Commercial,1.93840606e-07,0.001785627777483,"POLYGON ((-122.438107116 37.7731518140001, -122.438182119 37.7735205400001, -122.438032684 37.773539693, -122.437669773 37.773586204, -122.437594771 37.7732174760001, -122.438107116 37.7731518140001))"
67612,1216/011,1216/011,Western Addition,NC-2,0.27,0.2700256374,51.846928813,52,14.0,Underutilized,,Gas Station,1.1176644e-07,0.001368854071054,"POLYGON ((-122.436998782 37.773776517, -122.43740866 37.7737239890001, -122.437462717 37.773989741, -122.437052835 37.774042271, -122.436998782 37.773776517))"
67613,6250/007B,6250/007B,"South Central, Other",RH-1,0.145,0.14494477536,13.798358685,14,2.0,Underutilized,Y,Misc/unknown,5.9943886e-08,0.001016854203147,"POLYGON ((-122.405511487 37.711488607, -122.405433892 37.711458373, -122.40539919 37.711444853, -122.40544104 37.7113491320001, -122.405469397 37.711284273, -122.405497754 37.711219413, -122.405523729 37.7111600010001, -122.405604277 37.711182648, -122.405706606 37.71121142, -122.405697413 37.711232141, -122.405666387 37.711302076, -122.405631914 37.7113797820001, -122.405597441 37.7114574890001, -122.405573003 37.711512574, -122.405511487 37.711488607))"
67614,3920/007C,3920/007C,Mission,UMU,0.043,0.04297360363,,0,2.0,Underutilized,Y,Dwelling,1.7786533e-08,0.000620015483057,"POLYGON ((-122.40833528 37.767139291, -122.408569821 37.767125767, -122.40857549 37.767201298, -122.408342957 37.7672152920001, -122.40833528 37.767139291))"
67615,6532/007C,6532/007C,Mission,RH-3,0.042,0.04196883025,47.654413719,48,2.0,Underutilized,Y,Dwelling,1.7364982e-08,0.000606308988517,"POLYGON ((-122.42182517 37.7497227160001, -122.421900689 37.7496648110001, -122.42192374 37.749905536, -122.421843145 37.749910433, -122.42182517 37.7497227160001))"
67616,3555/036,3555/036,Mission,RTO,0.067,0.0669077334,,0,6.0,Underutilized,Y,Dwelling,2.7690476e-08,0.000752975164645,"POLYGON ((-122.423754952 37.7660776160001, -122.423856001 37.766071051, -122.423864957 37.766161776, -122.423873226 37.7662455460001, -122.423883146 37.766346034, -122.42378387 37.766352033, -122.423754952 37.7660776160001))"
67617,3555/040,3555/040,Mission,NCT,0.121,0.12124228245,,0,14.0,Underutilized,Y,Misc/unknown,5.0178642e-08,0.000914750676808,"POLYGON ((-122.423316378 37.766106108, -122.423497543 37.7660943380001, -122.423526723 37.7663675740001, -122.423342492 37.7663787070001, -122.423316378 37.766106108))"
67622,0670/023,0670/023,Downtown,RC-4,0.078,0.07806159257,217.7767509,218,17.0,Underutilized,Y,Comm Garage,3.231662e-08,0.000873612722377,"POLYGON ((-122.420914546 37.788188588, -122.421008515 37.788176655, -122.421076398 37.7885119090001, -122.420982438 37.788523894, -122.420914546 37.788188588))"
67623,0671/002,0671/002,Western Addition,RC-4,0.46,0.46057758161,217.11868748,217,100.0,Underutilized,Y,Industrial,1.90672381e-07,0.001815748061752,"POLYGON ((-122.422575015 37.7875466250001, -122.422640906 37.787872011, -122.422069578 37.7879445670001, -122.422003747 37.787619175, -122.422575015 37.7875466250001))"
67624,0672/003,0672/003,Western Addition,NC-3,0.168,0.16804403772,71.409852814,71,12.0,Underutilized,Y,Office Bld,6.9567704e-08,0.001084211256707,"POLYGON ((-122.4238475 37.7875518910001, -122.423814551 37.787389198, -122.424022991 37.787362725, -122.424088889 37.787688109, -122.423880447 37.787714583, -122.4238475 37.7875518910001))"
67625,0672/013,0672/013,Western Addition,RM-4,0.068,0.06772344004,177.19123532,177,12.0,Underutilized,Y,Dwel+apts,2.8036993e-08,0.000845459935445,"POLYGON ((-122.42450107 37.7877331010001, -122.424583079 37.7877226840001, -122.424650578 37.788055958, -122.424568578 37.7880664200001, -122.42450107 37.7877331010001))"
67626,0673/002,0673/002,Japantown,RM-4,0.123,0.12345355083,178.20467579,178,22.0,Underutilized,Y,Apartment,5.1108145e-08,0.001163630095886,"POLYGON ((-122.425303116 37.7877425940001, -122.42577296 37.787682912, -122.425794354 37.7877889710001, -122.425324509 37.787848653, -122.425303116 37.7877425940001))"
67627,0674/001,0674/001,Japantown,RM-4,0.596,0.59611590504,135.87961555,136,81.0,Underutilized,Y,Hospital,2.46782292e-07,0.002007451281778,"POLYGON ((-122.426904034 37.7873305160001, -122.427314076 37.7872784250001, -122.427467843 37.7872588910001, -122.427477463 37.787306341, -122.427554324 37.787685449, -122.426990576 37.7877573870001, -122.426904034 37.7873305160001))"
67628,0674/002,0674/002,Japantown,RM-4,0.127,0.12692283319,133.93965114,134,17.0,Underutilized,Y,Misc/unknown,5.2544237e-08,0.001081607609642,"POLYGON ((-122.426878709 37.787205591, -122.427186239 37.7871665230001, -122.42728875 37.7871534990001, -122.427314076 37.7872784250001, -122.426904034 37.7873305160001, -122.426878709 37.787205591))"
67629,0675/024,0675/024,Japantown,RM-3,0.051,0.05092188651,78.551685224,79,4.0,Underutilized,Y,Dwelling,2.1081178e-08,0.00068037557324,"POLYGON ((-122.42952431 37.787174226, -122.429605465 37.7871639150001, -122.429656665 37.7874171500001, -122.429575519 37.787427506, -122.42952431 37.787174226))"
67630,0675/041,0675/041,Japantown,RM-3,0.062,0.0616963594,97.250470835,97,6.0,Vacant,Y,Vacant,2.554134e-08,0.000878881942924,"POLYGON ((-122.428546719 37.7871009620001, -122.428914045 37.787054293, -122.428927736 37.7871220850001, -122.428764435 37.7871428330001, -122.428560409 37.787168756, -122.428546719 37.7871009620001))"
67631,0675/043,0675/043,Japantown,RM-3,0.079,0.0789141002,101.37605294,101,8.0,Underutilized,Y,School,3.266905e-08,0.000933001359249,"POLYGON ((-122.428914045 37.787054293, -122.42885244 37.7867492230001, -122.428937864 37.786738369, -122.429013162 37.787111231, -122.428927736 37.7871220850001, -122.428914045 37.787054293))"
67632,0678/001,0678/001,Japantown,NC-3,0.225,0.225099949,71.079536318,71,16.0,Underutilized,Y,Commercial,9.3186827e-08,0.001231379706821,"POLYGON ((-122.433518238 37.7866513880001, -122.433859934 37.7866079610001, -122.433913466 37.786873778, -122.433571807 37.786917397, -122.433518238 37.7866513880001))"
67633,4343/001J,4343/001J,"BVHP Area A,B",PDR-2,2.577,2.57857131824,0.0,0,0.0,Underutilized,Y,Industrial,1.066929599e-06,0.004534289507352,"POLYGON ((-122.399980726 37.7478952050001, -122.401369019 37.747085097, -122.40148661 37.7481667810001, -122.401048617 37.7481935920001, -122.400858936 37.7482052020001, -122.400169238 37.7482474180001, -122.400007595 37.7482515250001, -122.399980726 37.7478952050001))"
67701,0128/003,0128/003,Northeast,RH-2,0.132,0.13228001232,22.679163294,23,3.0,Underutilized,Y,Misc/unknown,5.4769771e-08,0.001134865385275,"POLYGON ((-122.412347786 37.798734139, -122.412325566 37.7986253350001, -122.412703185 37.7985772690001, -122.412740556 37.7987602590001, -122.412574814 37.7987813560001, -122.412559664 37.798707171, -122.412347786 37.798734139))"
67702,0129/002,0129/002,Northeast,NC,0.056,0.05627307555,,0,3.0,Underutilized,Y,Flats+duplex,2.3299435e-08,0.000718455180223,"POLYGON ((-122.410698504 37.7989316100001, -122.410970222 37.7988971890001, -122.410974404 37.7989172850001, -122.41098761 37.7989807370001, -122.410950172 37.7989854790001, -122.410715891 37.799015157, -122.410698504 37.7989316100001))"
67703,0129/005,0129/005,Northeast,NC,0.064,0.06418320328,,0,3.0,Underutilized,Y,Flats+duplex,2.6575435e-08,0.001059963088441,"POLYGON ((-122.410642721 37.798663581, -122.410825574 37.798640418, -122.410975959 37.7986213670001, -122.411044316 37.7986127080001, -122.411112671 37.7986040490001, -122.411124139 37.7986591440001, -122.410654189 37.7987186760001, -122.410642721 37.798663581))"
67704,0129/028,0129/028,Northeast,RM-2,0.176,0.17627222566,56.730434773,57,10.0,Underutilized,Y,Flats+duplex,7.2984676e-08,0.001204360979972,"POLYGON ((-122.411617028 37.798709805, -122.411759725 37.7986917270001, -122.411781042 37.7987961210001, -122.411787963 37.798830008, -122.411863161 37.7988205130001, -122.411911603 37.7990577240001, -122.411695131 37.799085059, -122.411617028 37.798709805))"
67714,2393/046,2393/046,Outer Sunset,NC,0.057,0.05739205567,,0,3.0,Vacant,,Vacant,2.3744633e-08,0.000722584528474,"POLYGON ((-122.489927453 37.7420443520001, -122.49001378 37.7420405510001, -122.490032892 37.742314767, -122.489946563 37.742318567, -122.489927453 37.7420443520001))"
67731,2392/037,2392/037,Outer Sunset,NC,0.057,0.05739205638,,0,2.0,Underutilized,,Dwelling,2.3744633e-08,0.000722605976249,"POLYGON ((-122.491348058 37.741981804, -122.491434387 37.741978003, -122.491438995 37.7420427550001, -122.491443872 37.742111305, -122.49144875 37.7421798550001, -122.491453898 37.7422522000001, -122.49136757 37.742256002, -122.491348058 37.741981804))"
67732,2392/039,2392/039,Outer Sunset,NC,0.057,0.05739224051,,0,1.0,Underutilized,,Flat+store,2.3744633e-08,0.000722605834289,"POLYGON ((-122.491175403 37.7419894080001, -122.491218567 37.741987507, -122.491261731 37.7419856060001, -122.491281242 37.7422598040001, -122.491194913 37.7422636050001, -122.491175403 37.7419894080001))"
67733,2392/040,2392/040,Outer Sunset,NC,0.057,0.05739222092,,0,3.0,Underutilized,,Commercial,2.3745542e-08,0.000722604676259,"POLYGON ((-122.491089075 37.7419932080001, -122.491175403 37.7419894080001, -122.491194913 37.7422636050001, -122.491108585 37.7422674060001, -122.491089075 37.7419932080001))"
67734,2393/002,2393/002,Outer Sunset,RH-1,0.073,0.07278794966,13.738537831,14,1.0,Vacant,,Vacant,3.0116098e-08,0.00097702025626,"POLYGON ((-122.489722529 37.741980948, -122.490138238 37.7419626120001, -122.490143273 37.74203485, -122.490100108 37.7420367510001, -122.49001378 37.7420405510001, -122.489927453 37.7420443520001, -122.489841126 37.7420481520001, -122.489727561 37.742053152, -122.489722529 37.741980948))"
67735,2393/040,2393/040,Outer Sunset,NC,0.132,0.13200187828,,0,7.0,Underutilized,,Comm Garage,5.4614702e-08,0.000947258118136,"POLYGON ((-122.490359092 37.742025348, -122.490557646 37.742016607, -122.490576759 37.7422908240001, -122.490378204 37.7422995650001, -122.490359092 37.742025348))"
67736,2393/043,2393/043,Outer Sunset,NC,0.057,0.0573920957,,0,1.0,Underutilized,,Flats+duplex,2.3745088e-08,0.000722582557374,"POLYGON ((-122.490186437 37.7420329500001, -122.490272764 37.7420291510001, -122.490291876 37.7423033650001, -122.490205548 37.742307166, -122.490186437 37.7420329500001))"
67737,2393/045,2393/045,Outer Sunset,NC-2,0.057,0.05739213172,52.271973702,52,3.0,Underutilized,,Commercial,2.3745088e-08,0.000722584552502,"POLYGON ((-122.49001378 37.7420405510001, -122.490100108 37.7420367510001, -122.490119219 37.742310967, -122.490032892 37.742314767, -122.49001378 37.7420405510001))"
67738,2393/047,2393/047,Outer Sunset,NC,0.057,0.05739206833,,0,3.0,Vacant,,Vacant,2.3744633e-08,0.000722582279274,"POLYGON ((-122.489841126 37.7420481520001, -122.489927453 37.7420443520001, -122.489946563 37.742318567, -122.489860235 37.742322367, -122.489841126 37.7420481520001))"
67739,2394/040,2394/040,Outer Sunset,NC,0.076,0.07609891615,,0,4.0,Underutilized,,Commercial,3.1483523e-08,0.000778917334661,"POLYGON ((-122.489371352 37.742068832, -122.489485843 37.7420637910001, -122.489504953 37.7423380070001, -122.489390511 37.742343045, -122.489371352 37.742068832))"
